index,fips,annual_mean,annual_median,annual_std,annual_90th,n_days,days_above_35,month_1_mean,month_2_mean,month_3_mean,month_4_mean,month_5_mean,month_6_mean,month_7_mean,month_8_mean,month_9_mean,month_10_mean,month_11_mean,month_12_mean,DJF,JJA,MAM,SON,days_above_12.0,days_above_25.0,days_above_35.0,B19013_001E,NAME,county_name
335,33011,3.755588255074684,3.3,2.15544691330361,6.9,7833,0,4.6169350179372195,3.475404359477124,3.6867545097159944,2.4644672630769233,3.628974674140508,3.826029805993691,5.9257934121122595,4.670736881913303,2.9939678489096573,2.9493590343796714,3.4319338582554515,3.240857624405705,3.7974153535564854,4.829387884343435,3.267669288229376,3.122657496159754,0,0,0,95112,"Hillsborough County, New Hampshire","Hillsborough County, New Hampshire"
336,33015,5.502374983954273,4.8,3.0102389240297884,9.3,14521,0,7.365740889070147,5.469605118006993,5.059882334913112,3.639156976229508,4.658753344992051,5.0153472846534655,7.6699424526066355,6.607192322734499,4.279792954545454,5.7368915039745625,4.847591997540984,5.435678701345291,6.125798661979914,6.4509089925053535,4.46215124332265,4.990069897075366,424,38,0,110225,"Rockingham County, New Hampshire","Rockingham County, New Hampshire"
337,34001,5.7863561439048565,5.0,4.919575410301592,9.6,5045,9,5.378158737588652,4.995951699494949,5.26869423373494,4.647659724637681,6.04699686746988,8.336428627906978,8.453103990543735,6.779722528473804,4.784872596618357,4.568564116009281,4.757891573459716,5.258207264775414,5.215442586151369,7.845685362229102,5.321658306270097,4.7023035777427,148,9,9,73113,"Atlantic County, New Jersey","Atlantic County, New Jersey"
338,34003,6.890486652550233,6.1,3.6509885300751206,11.9,3235,0,7.118292562724014,7.187487777777778,7.619321152838428,4.867736977777778,7.102675544802867,7.031677277777778,9.285706591397851,7.624610706093191,5.564856303703704,5.952477089605734,6.404191125925926,6.967019591397849,7.087714828395062,7.990979940821257,6.4791259704370185,5.973606732600732,308,0,0,118714,"Bergen County, New Jersey","Bergen County, New Jersey"
339,34007,8.315359312779433,7.7,3.831741232413903,13.3,5368,0,9.001612522458629,9.111148422391857,8.621443656612529,7.217864750542299,7.41869052631579,9.122877437229437,10.802052115299334,7.814673114678899,7.202320337662338,7.073044030237582,8.254996182978724,8.324442154488517,8.78437931969112,9.261447263157894,7.739086249811889,7.514078557706093,928,0,0,82005,"Camden County, New Jersey","Camden County, New Jersey"
340,34011,5.776314820078227,5.3,2.6425120948204492,9.2,3068,0,6.041165433460076,5.181231493392071,5.9596871097046415,5.212836785185186,6.164113804428045,6.039441482213439,7.634537726235742,6.176491451612903,4.873153118367347,4.925743737642586,4.997387513761468,5.836753996415771,5.713160498049414,6.615224191194969,5.771705164524421,4.929509084022039,65,0,0,62310,"Cumberland County, New Jersey","Cumberland County, New Jersey"
341,34013,7.878784095919828,7.1,3.5427376757136626,13.2,2794,0,8.855535947075209,8.645544651234568,7.467657149253731,6.424850613772455,7.8258070304878045,7.9416426870503605,9.762245874659401,7.168552398328691,6.343065967153285,,,,8.755920749633969,8.330708380478088,7.120045141656663,6.343065967153285,371,0,0,73785,"Essex County, New Jersey","Essex County, New Jersey"
342,34015,6.205128205128205,5.8,2.5694826430751725,9.8,936,0,7.590000000000001,6.49,6.6125,5.09,5.54,6.9799999999999995,9.3,6.07,5.033333333333333,4.8,5.11,5.8100000000000005,6.63,7.45,5.685714285714285,4.979310344827587,24,0,0,99668,"Gloucester County, New Jersey","Gloucester County, New Jersey"
343,34017,6.989189651435734,6.2,3.880941185531866,12.2,8776,0,8.452145628808864,6.654444932080925,7.149898618666666,4.669273239398085,6.873757163682865,7.203558357692307,9.467152875989447,7.889970689655172,5.704882883792049,6.942267459036144,6.263883537012113,6.627676150702427,7.23568295994538,8.205960387266636,6.253177553689793,6.352555395150426,900,25,0,86854,"Hudson County, New Jersey","Hudson County, New Jersey"
344,34019,7.194028476190477,6.3,3.582578920533065,12.0,3213,0,8.837441568265682,7.811214307377049,6.486222172043011,5.119712484251968,6.653051017921147,7.125490474074073,9.44199199619772,6.504434193548387,5.486188549618321,6.3709209704797045,7.6614880648854955,8.796387197132617,8.507651113350125,7.662393427339901,6.116088905172414,6.504667743396226,318,0,0,133534,"Hunterdon County, New Jersey","Hunterdon County, New Jersey"
345,34021,7.57411674798322,7.0,3.329458913351032,12.0,6198,0,9.1664548,8.002400138528138,6.920478637992832,5.448216566878981,6.980104122489959,7.910177342592592,9.847819992263055,7.737598177062375,6.223448732931727,7.080923720450282,7.486971830152672,7.812544760000001,8.345428055057619,8.499617113899614,6.485808078585461,6.9431402257234724,608,0,0,92697,"Mercer County, New Jersey","Mercer County, New Jersey"
346,34023,7.085647594894027,6.3,3.2288757562121306,11.3,4152,0,8.5213891994302,7.3081978072289155,6.7567277270194985,5.255423065714286,6.759441479108635,7.391997179640718,9.947125369501467,7.042355468656716,5.662636122857143,6.687549852367688,6.866491748571429,6.941161662650602,7.607679756650246,8.138698901980199,6.265639342696629,6.40795576203966,330,0,0,105206,"Middlesex County, New Jersey","Middlesex County, New Jersey"
347,34027,5.1,4.6,2.731993548412015,9.79,872,0,6.125,6.288888888888889,4.1375,4.371428571428572,5.266666666666667,5.511111111111111,7.236363636363635,5.188888888888889,3.88,4.720000000000001,4.43,3.6666666666666665,5.3307692307692305,6.06551724137931,4.629166666666666,4.343333333333334,8,0,0,130808,"Morris County, New Jersey","Morris County, New Jersey"
348,34029,5.950348212905339,5.4,3.0147790682087945,10.2,3053,0,7.9474967741935485,4.676237015706807,5.805128917562723,4.119303281632653,5.15653450660793,6.908270259259259,8.720876896373058,6.575967483870968,4.937690183206106,5.21843823297491,5.305230011111111,6.06243111827957,6.411123033377837,7.254793987870619,5.059112656458056,5.1566352626387175,110,0,0,82379,"Ocean County, New Jersey","Ocean County, New Jersey"
349,34031,7.347359726910299,6.7,4.246161698903356,11.8,1505,0,,,,,,,9.688016888888889,7.399529369175628,5.741185063241107,6.71514988530466,7.218394225190839,8.221416433691756,8.221416433691756,8.21003536574074,,6.5708638866498745,144,18,0,84465,"Passaic County, New Jersey","Passaic County, New Jersey"
350,34039,8.395319733304794,7.5,4.038350766391409,14.036249900000003,9344,0,9.782280879699249,9.759882857346648,8.730517382978723,6.274805161375661,8.071540677804295,8.61462767893401,10.225960078534031,8.229221383763837,6.604970513681592,7.8376670233702335,8.382389524126456,8.385225406326034,9.280738177078845,9.002671076532769,7.743328481967213,7.538429074391344,1625,9,0,95000,"Union County, New Jersey","Union County, New Jersey"
351,34041,8.216976716700087,7.2,4.170982737015194,13.8,3491,0,10.61157764890282,9.944649213768116,8.182886633663367,5.516729412903226,6.687368968992248,7.867622772727272,10.057838650165015,7.939229877813505,6.465842062913907,6.787180530973451,8.46229821942446,9.513591156739812,10.026971588621445,8.629739684444445,6.7909781423650974,7.244548397022332,527,27,0,92620,"Warren County, New Jersey","Warren County, New Jersey"
352,35001,7.25300440822339,5.9,4.945482213755911,13.0,46842,172,9.78005689316026,8.29309406096882,5.732545501940492,7.695597023021963,9.265439395661929,7.497137201305483,4.982601873331654,4.746240859869412,5.744187306923076,5.490700565140845,8.48417038846154,9.343623993796525,9.169462201238389,5.720060988203343,7.584867175546976,6.566034346042799,5661,503,172,62220,"Bernalillo County, New Mexico","Bernalillo County, New Mexico"
353,35013,6.085152752623185,5.2,4.300967250594076,10.8,11913,26,4.214931800401204,7.133532225400457,5.93456233006856,8.249232102434076,8.497236568070518,8.495028523326573,5.791400381870781,4.050834173134328,4.901154072186837,4.480745034550838,5.390085512072434,5.998385270009644,5.728101683287482,6.094078158520476,7.552380953764861,4.921541829433706,874,52,26,51232,"Doña Ana County, New Mexico","Doña Ana County, New Mexico"
354,35025,6.937950794969756,5.8,4.974428853246367,12.9,3141,9,5.669663917562724,4.655384194444444,7.442188543726236,10.774847025925926,10.269895182795699,11.36798015925926,8.8171861218638,6.130504071684588,5.524176512195122,4.679903986784141,2.885551148148148,3.8112806740088105,4.775928447229552,8.743671747584541,9.521927389162562,4.307381476446837,351,27,9,65855,"Lea County, New Mexico","Lea County, New Mexico"
355,35049,2.855505291222571,1.9,4.275867208747147,6.2,3190,0,1.4841360036900368,2.1346086428571427,2.5897182250922506,5.892777977777778,9.257277544802868,4.435330376884423,1.5812561039426523,2.6987488279569893,3.110799925925926,1.2510607380073802,0.24054994444444447,-0.09805924731182797,1.1381093578553616,2.743397782034346,5.945907473170732,1.5337878236744762,108,27,0,70522,"Santa Fe County, New Mexico","Santa Fe County, New Mexico"
356,35055,4.597889067770144,3.4,3.948744722918214,9.0,3202,0,6.69404125095057,6.677484468253968,2.806203569892473,6.925740751851851,6.369889752688172,5.873358421259843,2.2405316630824372,1.646570541218638,2.008451422222222,2.16230241697417,5.833812403703704,6.649881686440678,6.674608539280959,3.1728258054187193,5.350338212560386,3.3334096029593097,172,9,0,55145,"Taos County, New Mexico","Taos County, New Mexico"
357,36001,6.245135996988288,5.5,3.4610597741396254,10.7,8965,0,9.227008894736842,7.2390448176991145,6.1025211479524435,3.8571842623376624,4.929736198692811,5.400597358090185,7.665234696732026,6.670726982384824,4.7618445485564305,6.043922316856781,5.932509946949603,7.416444098136646,8.004505642823306,6.583496439521489,4.956757671465969,5.58364110802603,599,16,0,78829,"Albany County, New York","Albany County, New York"
358,36005,7.31339912106324,6.5,3.5472558438685633,11.7,7938,0,8.4936887053206,8.097856070359281,7.772670762048192,5.1568186509433955,6.912936999999999,6.823586094182826,8.831205682352941,7.066395779706275,5.472224053424657,6.462958347129506,7.359748363013698,8.37227138912134,8.327743277620398,7.591785306797854,6.714381344727272,6.431912931643277,713,29,0,47036,"Bronx County, New York","Bronx County, New York"
359,36013,5.587387387387388,4.7,3.24514705557888,9.7,888,0,4.029999999999999,6.585714285714286,6.56,3.9000000000000004,5.25,8.08,7.49,5.11,4.95,4.1,5.41,4.890909090909091,5.007142857142857,6.8933333333333335,5.282758620689655,5.0,40,0,0,54625,"Chautauqua County, New York","Chautauqua County, New York"
360,36029,6.348426150121066,5.3,4.498431516471099,10.5,3304,16,5.057575757575758,6.878125,6.935294117647059,4.333333333333333,5.497058823529412,8.708823529411765,10.84864864864865,5.44,5.4676470588235295,5.531428571428571,6.211764705882352,5.015789473684211,5.607766990291262,8.376415094339622,5.600990099009901,5.7349514563106805,176,24,16,68014,"Erie County, New York","Erie County, New York"
361,36031,3.505084745762712,3.0,2.1970390210222037,6.890000000000004,472,0,3.8200000000000003,4.1,4.16,2.95,2.3600000000000003,5.22,5.24,4.4,2.82,1.8399999999999999,2.975,2.216666666666667,3.30625,4.953333333333333,3.1714285714285713,2.5142857142857147,0,0,0,68090,"Essex County, New York","Essex County, New York"
362,36047,7.3076923076923075,6.5,3.523953876761875,12.7,936,0,7.166666666666667,7.709999999999999,6.67,5.66,7.455555555555555,7.05,11.03,8.78,5.5,6.34,6.659999999999999,7.590909090909091,7.503333333333333,9.089285714285714,6.56551724137931,6.166666666666667,120,0,0,74692,"Kings County, New York","Kings County, New York"
363,36055,5.99765384094273,5.2,3.3308380394003168,9.6,8783,0,6.644904369826436,7.361000721098265,7.01326880106809,4.4474376745152355,5.350977714870396,6.123123421052632,6.412202768824306,5.184902156545209,4.4442594887955185,5.201259445517241,7.318516575630252,6.449428108496732,6.801749036718042,5.908533830630631,5.619897911978222,5.652361917324663,423,8,0,71450,"Monroe County, New York","Monroe County, New York"
364,36061,6.966292134831461,6.1,3.4806948788142877,11.2,1424,0,7.166666666666667,7.461538461538462,6.8533333333333335,5.126666666666667,6.586666666666667,6.866666666666666,11.435714285714285,7.54,5.453333333333333,5.164285714285714,6.526666666666667,7.576470588235295,7.406666666666667,8.549999999999999,6.188888888888889,5.7272727272727275,136,0,0,99880,"New York County, New York","New York County, New York"
365,36067,5.516724224570337,5.1,2.4272001393215388,8.7,7855,0,6.722431059724348,6.289616781045751,6.035483758039816,3.980884615384615,4.928590724349158,5.260737822429906,6.221576288035451,5.437473186846039,4.201564103076923,4.898810409566518,6.129453381538462,6.097820199409157,6.368288994335736,5.647419713782696,4.983187953476483,5.0748936155408835,125,0,0,71479,"Onondaga County, New York","Onondaga County, New York"
366,36071,5.846956521739131,4.9,3.33152768113431,10.5,920,0,7.38,8.209999999999999,5.477777777777778,3.9000000000000004,4.76,5.58,8.045454545454545,5.5,4.42,5.142857142857143,5.4399999999999995,5.622222222222223,7.120689655172414,6.429032258064517,4.714285714285714,4.985185185185185,72,0,0,91806,"Orange County, New York","Orange County, New York"
367,36081,7.950707983836328,6.941667,4.217092430616026,13.4,8847,0,9.227800109479306,9.329641805555555,10.131811109479305,5.6142885136986305,7.124739099590723,7.669925802739726,10.003532484646195,7.560625272363151,5.728124136986302,7.055069313751669,7.502899545205479,8.41794922875817,8.9776289522293,8.417684019748654,7.644480513562388,6.764551473064735,1202,39,0,82431,"Queens County, New York","Queens County, New York"
368,36085,6.842105263157895,6.2,3.2425710796338363,11.5,456,0,7.659999999999999,8.040000000000001,7.24,4.26,6.0,6.5200000000000005,13.25,5.425,5.475,6.56,5.825,6.449999999999999,7.325,8.253846153846153,5.833333333333333,6.0,32,0,0,96185,"Richmond County, New York","Richmond County, New York"
369,36101,5.318383889374277,4.9,2.4896107180177847,8.6,7783,0,5.532184639760837,6.6016687867132875,5.674584883830455,4.29339353076923,4.707872532924962,5.8944188938461535,6.534305192248063,5.459307103139014,4.267962093846154,4.3842712855007475,5.418725527692308,5.244302817638266,5.751635945026178,5.956352129327902,4.886421201030927,4.687366401218893,140,0,0,62506,"Steuben County, New York","Steuben County, New York"
370,36103,5.995901639344262,5.55,2.7733056470309454,10.2,976,0,6.44,6.220000000000001,5.2,4.5600000000000005,5.2,6.82,8.845454545454546,6.959999999999999,5.0200000000000005,5.09,6.3,5.1000000000000005,5.893548387096774,7.583870967741936,4.986666666666666,5.47,32,0,0,122498,"Suffolk County, New York","Suffolk County, New York"
371,37021,5.905510324117165,5.6,3.045786401957615,10.4,3653,0,6.001724137931034,6.101961393835617,6.247985160771704,6.667614861290322,6.104692329004329,8.378133213286713,6.269684815047022,5.571807275862069,5.287595309677419,5.209007789968652,4.742342538709678,4.622942730886851,5.552265458422174,6.681365883116883,6.361816807511738,5.0808884110756125,101,0,0,66531,"Buncombe County, North Carolina","Buncombe County, North Carolina"
372,37035,7.659364334799609,7.5,3.89522399143157,12.8,6138,0,9.082319865591398,9.199823251533742,7.3168246845878135,7.773716953703705,8.405317742203742,9.486758596039603,7.520722405454546,7.099655719557195,5.887547410852713,5.8354927408637876,6.004734544444444,7.725338390681004,8.646346963862928,7.99951397244834,7.804656848005067,5.922634070007369,748,9,0,62070,"Catawba County, North Carolina","Catawba County, North Carolina"
373,37051,7.730211720625799,7.5,3.2181366103571154,11.8,3132,0,7.539224228136883,8.162229436507936,7.550174139784946,7.36892255925926,7.678448455197133,8.884755648148147,7.7832796121673,7.662862501792115,6.949528981481481,7.892644509225092,7.548195969162996,7.753039956937799,7.817794393646409,8.10815911453202,7.534293230676329,7.459270796875,236,0,0,55551,"Cumberland County, North Carolina","Cumberland County, North Carolina"
374,37057,8.804688018847006,8.333333,4.000926173123138,14.0,3608,0,8.024453786833856,7.886958489436621,7.77562189968652,7.592964981884058,8.881367855305466,10.119616461290322,9.363570489028213,8.223895987460814,7.624380335664336,9.316115153605015,9.20173292694064,11.358881801223243,9.15489389032258,9.227302646624473,8.099544286975718,8.698535219660194,654,18,0,58473,"Davidson County, North Carolina","Davidson County, North Carolina"
375,37063,7.191404238345266,6.859091,3.6250652006179105,11.5,6285,0,8.150514828402368,7.452427786780383,6.586949438113948,5.991651681481481,6.522894462365591,8.317090344444443,7.224277956190476,6.462662944444444,6.359657001879699,7.943867091903719,7.437425187969925,8.032107677419356,7.89401286440678,7.32602626987061,6.364669746110765,7.212619977646285,476,18,0,74927,"Durham County, North Carolina","Durham County, North Carolina"
376,37067,7.481729267023668,6.9,3.6786485285549673,11.9,15126,19,7.533380717829457,7.999811452702703,6.549367003949448,6.943768693650793,7.422061550702028,8.62325336295681,7.660435349157734,6.676546094180704,6.585494690894569,7.337452160686428,7.26445131111111,9.328778305510534,8.279814000809061,7.627488158805032,6.9736686158088235,7.065066335002636,1442,19,19,61229,"Forsyth County, North Carolina","Forsyth County, North Carolina"
377,37081,8.291556388835724,8.1,3.3631099670543625,12.7,3135,0,8.853638703422055,8.36524126984127,7.765532566539924,7.541677396296296,8.332844330612245,10.251706303703703,9.024202157706094,7.647088473118279,6.253996240740741,7.9721766937269365,8.263158776190476,9.253968353612168,8.830773079691516,8.960447811594204,7.866497201799486,7.435821853528628,470,0,0,62880,"Guilford County, North Carolina","Guilford County, North Carolina"
378,37101,7.018950866984127,6.8,3.0194123365368553,11.0,3150,0,5.6821428602150545,6.35161092063492,6.357492904942966,6.824315399082569,7.889742671586716,8.805818648148147,8.033196422053232,6.9756827706093185,7.1953255296296295,7.021371144067796,6.049365603703703,7.011836498207885,6.348427398765432,7.926745304187192,7.045002200797873,6.743698706185566,155,0,0,75288,"Johnston County, North Carolina","Johnston County, North Carolina"
379,37119,8.055709033866416,7.7,3.5622009172487203,12.5,10630,0,7.921058053590568,8.819570098717948,7.712270189160468,8.347191410596027,8.503636625929861,9.108991408988764,7.816934751438435,6.954095634678299,6.778000899755502,8.437884035714285,7.543862136865342,8.760437774263904,8.480202768060837,7.950980698804185,8.185697177546627,7.583085831624605,1232,0,0,79265,"Mecklenburg County, North Carolina","Mecklenburg County, North Carolina"
380,37121,5.84343853536,5.5,2.987957303803806,10.1,3125,0,6.147303673835125,5.754634194444445,5.548709532319392,5.540519657894737,5.518990608365018,8.294688551851852,5.97098934767025,6.044373003584229,5.560164377118644,5.248581885462555,4.918057622222222,5.36946888172043,5.757218962962963,6.753444450483092,5.535866868700265,5.227152031377899,99,0,0,55534,"Mitchell County, North Carolina","Mitchell County, North Carolina"
381,37123,7.273057293454432,7.1,3.9498498588510977,12.3,3193,0,7.227650915129151,7.512068426229508,7.695710939068101,7.374824696296296,6.282037731182796,8.164469892592592,4.418291831541218,2.108187641577061,5.1329446392694065,11.511897208661416,9.915237392592593,9.998902473118278,8.28883108816121,4.861466961352657,7.114727713768116,9.05148164602961,382,0,0,55523,"Montgomery County, North Carolina","Montgomery County, North Carolina"
382,37129,6.269267183390664,5.908333,2.8737765496242482,9.8,10175,0,6.309526696329255,7.175851365591399,7.002239304643261,5.718227071770334,6.432331372502937,6.312877197701149,5.2391624783092325,5.894689529411765,5.558762598360656,6.769397703003337,6.79968104432133,6.211773183313749,6.534609821571772,5.809144936267072,6.395847912840467,6.360501619393939,369,0,0,67515,"New Hanover County, North Carolina","New Hanover County, North Carolina"
383,37131,6.563016590387597,6.0,3.491448017589847,11.0,3225,0,5.385607612903225,6.397709087301587,6.633630860215053,6.434414351851851,7.140584426523297,8.55232114074074,8.157819694656489,6.059602935483871,5.941895948148148,5.779678430107527,5.322655114537445,6.840264387096774,6.201532071604938,7.5673300702836,6.739490265700484,5.702428993556701,217,0,0,45698,"Northampton County, North Carolina","Northampton County, North Carolina"
384,37147,5.961011204609156,5.625,2.8292853421605053,9.7,3211,0,4.649009967741936,5.420606555555556,4.924011612903226,5.2359189592592585,7.094438467248908,8.475137081481483,7.150456168458781,6.04816448627451,6.128877666666667,6.0561284838709675,5.365059885185185,5.186549691756272,5.074214811111111,7.245704262437811,5.671110241645245,5.8522869181929185,84,0,0,54915,"Pitt County, North Carolina","Pitt County, North Carolina"
385,37159,7.724230470458831,7.4083335,3.7974209760506628,12.3,3182,0,8.78503700358423,9.093402126984126,8.092149989247313,8.158009451851852,8.018903820408163,8.814300285185185,7.172795222222223,6.059969508960574,5.63599607037037,7.294423912844037,6.698719740740741,8.92463004797048,8.929099006234413,7.333094730676329,8.091944376574308,6.491500899736147,369,9,0,59717,"Rowan County, North Carolina","Rowan County, North Carolina"
386,37173,5.997523972317027,5.5,3.118077275808095,9.9,10548,0,5.248287441629955,5.469988311893204,5.966258019823789,7.298779278396436,5.686824874439462,7.830027072916666,6.396359961111111,5.966629832222223,5.488831090800478,6.075515009557945,5.255009338636363,5.276948358888889,5.32749577849544,6.7161539808558555,6.317388384729429,5.6005348097102585,472,19,0,52818,"Swain County, North Carolina","Swain County, North Carolina"
387,37183,7.438745385853601,7.1,3.3818574464013955,11.7,8511,0,7.347773247757847,7.877879410377359,7.0049541638795985,7.169815260240964,7.677992253450439,8.068805501108647,8.198561312236286,7.026927850505051,6.073838882352942,6.372872902573529,6.549992372427983,8.377842574034336,7.875301181137725,7.8614554862724395,7.271691908478606,6.351168300492611,732,10,0,96734,"Wake County, North Carolina","Wake County, North Carolina"
388,38007,5.581010020037571,5.2,3.3739176223645035,9.3,3194,0,3.6627008172043007,4.7485667976190475,3.7764047956989253,4.7152236544715445,2.6550123584229395,3.824411189427313,4.8118449856630825,7.66767344486692,10.27213067777778,8.395470645161291,6.831991777777778,5.406677704797048,4.593194537406483,5.497066589076723,3.6745154291044777,8.498717183150184,108,0,0,74000,"Billings County, North Dakota","Billings County, North Dakota"
389,38013,5.945964184624344,5.1,3.376690816298063,9.9,6868,0,4.658435811544992,4.806547713178295,4.803747451612903,4.410034955684007,3.7349331154499152,5.606680038596491,6.419982295415959,8.320271702886247,7.655919464912281,7.5980542427843805,6.368872938596492,6.70219162139219,5.414160671782763,6.795089946796338,4.312369473187979,7.211906083863505,386,0,0,94583,"Burke County, North Dakota","Burke County, North Dakota"
390,38015,6.967607473043272,5.8,4.307012437024581,12.5,8458,0,4.96091890974212,5.207597713017751,5.224334009345794,4.5580019002770085,4.526209691588785,7.296793478082192,8.296579754248366,9.283985420143885,8.775066563786009,11.07427956742323,7.603937826647565,7.236373796221322,5.836978929550827,8.276672428310501,4.7720876594594595,9.243076228142783,943,38,0,82141,"Burleigh County, North Dakota","Burleigh County, North Dakota"
391,38017,7.061604200087887,6.0,4.58569300275976,12.7,6827,19,6.157280521222411,6.370841507518797,4.89239915959253,4.285091936842105,4.736546329371817,6.577047566666667,6.813950918505942,7.146421269949066,7.297649885281386,11.896002025466892,8.344581433333333,10.141676534804754,7.596124788304094,6.8487278787185355,4.641848568077803,9.33662606847625,751,50,19,73249,"Cass County, North Dakota","Cass County, North Dakota"
392,38025,5.330803912658045,4.375,3.428157761400533,9.5,6881,0,3.720487626485569,3.8237529266917294,4.846413415959253,4.21626728875969,3.344704850594227,5.048925673684211,5.559955156196944,7.628184884550085,8.62562006491228,6.908577796264855,5.059262963157894,4.991948400679117,4.19056220877193,6.0902186029748275,4.132327378984652,6.86497145633314,320,10,0,91758,"Dunn County, North Dakota","Dunn County, North Dakota"
393,38053,4.85604487008,3.9,3.227595484913197,8.8,6250,0,3.067620142614601,3.2413152406015038,4.064807089983022,3.620615163895487,3.328075376068376,4.481566522807017,5.304693273996509,6.485083113752122,7.700583740072203,6.431965561938959,4.442350159649123,4.612178893039049,3.6536732982456144,5.435217158198615,3.8223914631765745,6.175412136228435,201,0,0,83813,"McKenzie County, North Dakota","McKenzie County, North Dakota"
394,38057,5.138110763469119,4.3,2.9225157997926945,9.0,13698,0,3.7910885874363323,4.361036981203007,4.348901364829396,4.218635887337986,3.36735240237691,4.812851314035088,5.393070724957555,7.130751690152802,7.188532587719298,6.776751539898132,4.808440366666667,5.269688084889643,4.477701247953217,5.789391677059497,3.9617410303850784,6.26360974031232,427,0,0,82155,"Mercer County, North Dakota","Mercer County, North Dakota"
395,38065,7.03100584953533,5.7,4.363945016473986,12.5,6779,0,5.430255964485982,5.476668598326359,5.649303244482174,5.500994814035088,4.73905814770798,7.01189030866426,7.821192490662139,10.3047219762309,10.337732329824561,9.513076830220713,6.2079785315985125,5.924429942275042,5.625795110486892,8.406900030023094,5.2942287780320365,8.742252286977019,774,95,0,69722,"Oliver County, North Dakota","Oliver County, North Dakota"
396,38101,5.4298444738169405,4.7,3.119917398899697,9.2,6741,0,4.116048639691715,4.485544748120301,4.5284469524618,4.058708766233766,3.9611562241086586,5.418184885964912,5.737453492359932,7.511261787775891,7.80909938245614,6.934846580645162,5.148846819298245,4.959913038394415,4.534833264162561,6.23104043764302,4.192377878658537,6.634270659919028,244,0,0,78143,"Ward County, North Dakota","Ward County, North Dakota"
397,39003,7.000394592502038,6.2,3.5140879710400936,11.4,3681,0,10.036687620578778,8.225485732876711,6.301948564263323,5.333145315217391,6.098044096463022,8.03658942580645,8.063031551724139,5.656397109717869,5.636148312903226,5.206117066666667,7.325342032258065,7.826939065830721,8.698530635574837,7.244557452531645,5.93682275165563,6.079342951381216,268,18,0,58976,"Allen County, Ohio","Allen County, Ohio"
398,39009,5.468907563025209,4.8,2.76902645942245,9.24999999999999,952,0,5.61,5.05,5.088888888888889,4.0,5.069999999999999,7.81,8.245454545454546,5.4399999999999995,5.26,4.466666666666667,4.88,4.29,4.983333333333333,7.199999999999999,4.706896551724138,4.882758620689655,24,0,0,48750,"Athens County, Ohio","Athens County, Ohio"
399,39013,6.719819819819819,6.5,3.17029105943695,10.5,888,0,6.788888888888889,7.55,6.1899999999999995,5.21,4.822222222222222,8.68888888888889,9.82,6.840000000000001,6.36,5.5,5.633333333333334,7.1,7.130769230769231,8.441379310344828,5.427586206896552,5.862962962962963,72,0,0,56943,"Belmont County, Ohio","Belmont County, Ohio"
400,39017,9.197253052461567,8.3,4.312001735357162,15.1,16717,0,10.974753825490195,9.844713961538462,8.803634556862745,7.453559401109057,7.762649054341037,10.465065662943495,10.232116975881262,8.194261810987575,7.59236716433121,8.782497004972033,11.080509402688861,9.404559877501516,9.963112457142856,9.640571850471295,7.959076331623008,9.145498801096815,3401,94,0,77062,"Butler County, Ohio","Butler County, Ohio"
401,39023,8.104042282069255,7.3,3.651240041526733,13.2,7133,0,9.719510243647235,9.33424582885906,8.36147512406577,6.687441476923077,7.1383150777279525,9.157500166153847,9.234358205317577,7.351123951588502,6.724871792307692,7.056679612855007,11.019642842857143,7.682240778290993,9.064766268551237,8.583062648390342,7.40251338279678,7.28912633584647,1009,38,0,58954,"Clark County, Ohio","Clark County, Ohio"
402,39035,8.859880503504424,7.9,4.787200461731767,15.0,28250,8,9.80873482685069,9.855108497326203,9.669472390685641,6.824151579846285,7.767040610574906,9.095082216333623,8.967799284148397,7.754546690924299,7.830172370623399,8.389151170793118,10.033474181041845,10.345190967609676,10.008406730138535,8.598672371125266,8.079859064310051,8.74883365841234,5505,256,8,60074,"Cuyahoga County, Ohio","Cuyahoga County, Ohio"
403,39049,8.215318021856424,7.2,3.975231145925672,13.310833200000001,10935,0,10.482001686996547,10.253398073891626,7.75131981703107,6.091424982352941,6.382912617161716,8.785881269487751,9.091001486238532,6.906417126448893,6.614535045842217,7.399425022128557,9.513558907526882,9.427040212028542,10.023495548459804,8.261026764851485,6.741124705098935,7.8360305299964494,1429,29,0,71070,"Franklin County, Ohio","Franklin County, Ohio"
404,39061,8.848006673819881,8.05,4.135523167974,14.2,30802,0,10.317601525984252,9.770465434436531,8.148115839430112,6.814472949648712,7.485039059137733,10.300877952623336,10.74708823740458,8.528733608294932,7.55501369604387,7.7619223844942935,10.02822604176517,8.801713432029796,9.611325464135575,9.85788580470558,7.485555771979435,8.44636169274109,5672,162,0,68249,"Hamilton County, Ohio","Hamilton County, Ohio"
405,39067,6.965000000000001,6.15,3.3291756724911963,10.540000000000033,320,0,7.640000000000001,5.475,7.0249999999999995,4.7,5.779999999999999,7.959999999999999,10.26,6.44,6.466666666666666,,,,6.677777777777777,8.22,5.8307692307692305,6.466666666666666,24,0,0,54056,"Harrison County, Ohio","Harrison County, Ohio"
